id,cooperado,valor,hora,dispositivo_novo,chave_nova,classificacao,transacao_alta,score_risco
2924,107,4933,20,1,1,NORMAL,True,60
2925,197,484,10,1,0,NORMAL,False,20
2926,469,3954,5,1,1,NORMAL,True,60
2927,154,1171,16,0,0,NORMAL,False,0
2928,317,4996,14,1,1,NORMAL,True,60
2929,434,9011,20,1,0,RISCO_ALTO,True,70
2930,268,4983,12,0,0,NORMAL,True,30
2931,430,3813,17,1,0,NORMAL,True,50
2932,278,9096,19,0,1,NORMAL,True,60
2933,315,6071,23,0,0,RISCO_MEDIO,True,70
2934,150,1761,1,1,1,NORMAL,False,30
2935,234,2973,11,1,1,NORMAL,False,30
2936,213,2390,7,0,1,NORMAL,False,10
2937,313,8639,13,0,0,NORMAL,True,50
2938,280,8963,14,1,0,RISCO_ALTO,True,70
2939,265,5293,11,0,1,NORMAL,True,60
2940,125,8067,11,0,0,NORMAL,True,50
2941,440,2971,4,0,1,NORMAL,False,10
2942,485,1448,21,1,0,NORMAL,False,20
2943,192,1790,1,1,0,NORMAL,False,20
2944,391,2507,17,0,1,NORMAL,False,10
2945,391,7304,19,1,1,RISCO_ALTO,True,80
2946,494,5520,9,0,1,NORMAL,True,60
2947,120,9869,16,1,0,RISCO_ALTO,True,70
2948,303,1372,10,0,1,NORMAL,False,10
2949,238,1280,15,1,0,NORMAL,False,20
2950,107,9007,23,1,1,RISCO_ALTO,True,100
2951,146,1667,19,1,1,NORMAL,False,30
2952,247,5720,4,0,1,NORMAL,True,60
2953,219,2034,17,1,0,NORMAL,False,20
2954,221,5770,9,0,1,NORMAL,True,60
2955,312,665,15,1,0,NORMAL,False,20
2956,114,8969,1,0,1,NORMAL,True,60
2957,243,4472,9,0,0,NORMAL,True,30
2958,421,7501,23,0,0,RISCO_MEDIO,True,70
2959,451,779,18,1,0,NORMAL,False,20
2960,367,5793,0,1,0,RISCO_ALTO,True,70
2961,343,6751,15,1,1,RISCO_ALTO,True,80
2962,167,2350,11,0,1,NORMAL,False,10
2963,337,5656,9,1,0,RISCO_ALTO,True,70
2964,424,9611,1,0,1,NORMAL,True,60
2965,230,1651,7,1,0,NORMAL,False,20
2966,316,7396,20,1,0,RISCO_ALTO,True,70
2967,392,9110,16,0,1,NORMAL,True,60
2968,319,9422,14,1,1,RISCO_ALTO,True,80
2969,128,2010,5,1,1,NORMAL,False,30
2970,416,835,17,1,1,NORMAL,False,30
2971,370,2202,16,1,0,NORMAL,False,20
2972,393,927,22,0,1,NORMAL,False,30
2973,122,801,6,0,1,NORMAL,False,10
2974,129,6664,1,0,0,NORMAL,True,50
2975,232,4035,21,0,1,NORMAL,True,40
2976,193,6312,23,1,0,RISCO_ALTO,True,90
2977,405,5973,20,0,1,NORMAL,True,60
2978,232,883,15,0,1,NORMAL,False,10
2979,403,4116,15,1,1,NORMAL,True,60
2980,187,4785,2,1,0,NORMAL,True,50
2981,270,8887,2,0,0,NORMAL,True,50
2982,141,7946,10,0,1,NORMAL,True,60
2983,416,7119,10,1,0,RISCO_ALTO,True,70
2984,367,6993,10,1,0,RISCO_ALTO,True,70
2985,141,5036,14,1,0,RISCO_ALTO,True,70
2986,378,5913,7,0,0,NORMAL,True,50
2987,267,1558,9,1,0,NORMAL,False,20
2988,348,4476,4,0,0,NORMAL,True,30
2989,235,8171,16,1,0,RISCO_ALTO,True,70
2990,397,8250,14,0,0,NORMAL,True,50
2991,101,9272,13,1,0,RISCO_ALTO,True,70
2992,394,1048,16,1,0,NORMAL,False,20
2993,419,4855,9,1,0,NORMAL,True,50
2994,374,9954,4,0,0,NORMAL,True,50
2995,335,5854,17,0,1,NORMAL,True,60
2996,188,586,0,1,0,NORMAL,False,20
2997,400,3746,23,1,0,RISCO_MEDIO,True,70
2998,120,8673,21,1,1,RISCO_ALTO,True,80
2999,168,6475,16,1,0,RISCO_ALTO,True,70
3000,228,9740,18,1,1,RISCO_ALTO,True,80
3001,322,7738,15,0,0,NORMAL,True,50
3002,370,6262,6,0,0,NORMAL,True,50
3003,177,3019,17,0,1,NORMAL,True,40
3004,128,9515,4,1,0,RISCO_ALTO,True,70
3005,438,7130,5,1,0,RISCO_ALTO,True,70
3006,339,8565,20,1,1,RISCO_ALTO,True,80
3007,332,5634,13,1,1,RISCO_ALTO,True,80
3008,405,4256,23,0,0,RISCO_MEDIO,True,50
3009,443,2264,1,1,0,NORMAL,False,20
3010,440,7777,7,0,0,NORMAL,True,50
3011,111,650,14,0,0,NORMAL,False,0
3012,137,3211,6,1,1,NORMAL,True,60
3013,315,7897,15,0,1,NORMAL,True,60
3014,444,292,16,0,0,NORMAL,False,0
3015,110,3894,15,0,0,NORMAL,True,30
3016,374,1115,12,1,1,NORMAL,False,30
3017,311,9305,22,1,0,RISCO_ALTO,True,90
3018,262,327,0,1,0,NORMAL,False,20
3019,465,1499,17,0,0,NORMAL,False,0
3020,489,534,10,1,0,NORMAL,False,20
3021,118,7976,11,1,1,RISCO_ALTO,True,80
3022,344,4168,4,0,1,NORMAL,True,40
3023,449,6205,1,1,1,RISCO_ALTO,True,80
3024,342,1694,20,0,1,NORMAL,False,10
3025,102,9904,4,1,1,RISCO_ALTO,True,80
3026,360,7066,17,1,0,RISCO_ALTO,True,70
3027,166,6079,9,0,0,NORMAL,True,50
3028,336,2597,12,1,0,NORMAL,False,20
3029,477,7025,2,0,1,NORMAL,True,60
3030,366,6039,22,1,1,RISCO_ALTO,True,100
3031,495,1958,9,0,0,NORMAL,False,0
3032,492,7061,13,0,0,NORMAL,True,50
3033,195,5457,0,1,0,RISCO_ALTO,True,70
3034,407,9343,1,1,0,RISCO_ALTO,True,70
3035,370,5546,9,0,1,NORMAL,True,60
3036,382,7493,19,0,1,NORMAL,True,60
3037,222,3892,15,1,0,NORMAL,True,50
3038,313,311,7,1,0,NORMAL,False,20
3039,435,5619,10,0,0,NORMAL,True,50
3040,311,1777,21,1,0,NORMAL,False,20
3041,119,8838,19,0,0,NORMAL,True,50
3042,101,3643,7,0,1,NORMAL,True,40
3043,158,3326,7,1,0,NORMAL,True,50
3044,345,2297,8,0,1,NORMAL,False,10
3045,120,5463,20,1,1,RISCO_ALTO,True,80
3046,108,2051,17,0,0,NORMAL,False,0
3047,362,8843,0,0,1,NORMAL,True,60
3048,313,1126,10,1,0,NORMAL,False,20
3049,339,1958,0,0,0,NORMAL,False,0
3050,123,7057,15,1,1,RISCO_ALTO,True,80
3051,197,336,4,0,0,NORMAL,False,0
3052,458,5420,12,0,0,NORMAL,True,50
3053,167,5939,3,0,1,NORMAL,True,60
3054,149,5146,18,1,0,RISCO_ALTO,True,70
3055,260,6765,1,0,1,NORMAL,True,60
3056,173,928,23,1,0,NORMAL,False,40
3057,358,6231,17,0,1,NORMAL,True,60
3058,218,5565,21,0,1,NORMAL,True,60
3059,290,9662,3,0,0,NORMAL,True,50
3060,142,5008,12,0,1,NORMAL,True,60
3061,264,9737,2,1,0,RISCO_ALTO,True,70
3062,282,6752,16,0,1,NORMAL,True,60
3063,441,7153,20,1,1,RISCO_ALTO,True,80
3064,365,7850,15,1,0,RISCO_ALTO,True,70
3065,152,4321,5,1,1,NORMAL,True,60
3066,131,6674,4,0,0,NORMAL,True,50
3067,387,799,0,0,0,NORMAL,False,0
3068,105,3100,11,0,1,NORMAL,True,40
3069,378,2076,19,1,1,NORMAL,False,30
3070,313,7759,17,0,0,NORMAL,True,50
3071,485,6359,13,1,0,RISCO_ALTO,True,70
3072,294,4527,2,0,1,NORMAL,True,40
3073,290,1432,23,1,1,NORMAL,False,50
3074,456,6343,13,0,0,NORMAL,True,50
3075,288,4888,4,1,0,NORMAL,True,50
3076,422,9160,22,1,1,RISCO_ALTO,True,100
3077,165,7539,21,1,1,RISCO_ALTO,True,80
3078,218,2772,14,0,0,NORMAL,False,0
3079,137,3162,21,1,0,NORMAL,True,50
3080,327,4078,23,1,1,RISCO_MEDIO,True,80
3081,139,1108,1,0,0,NORMAL,False,0
3082,120,3934,5,1,0,NORMAL,True,50
3083,263,1502,19,0,0,NORMAL,False,0
3084,283,3976,23,0,0,RISCO_MEDIO,True,50
3085,335,462,0,1,1,NORMAL,False,30
3086,423,4859,3,1,1,NORMAL,True,60
3087,181,3588,10,0,1,NORMAL,True,40
3088,457,2905,18,1,0,NORMAL,False,20
3089,460,5226,16,1,1,RISCO_ALTO,True,80
3090,270,6117,6,1,0,RISCO_ALTO,True,70
3091,318,6623,8,0,0,NORMAL,True,50
3092,445,9058,10,0,1,NORMAL,True,60
3093,331,1441,9,0,0,NORMAL,False,0
3094,393,6686,11,0,1,NORMAL,True,60
3095,158,6504,9,1,1,RISCO_ALTO,True,80
3096,302,8965,4,0,1,NORMAL,True,60
3097,222,3717,17,0,0,NORMAL,True,30
3098,198,8726,21,0,0,NORMAL,True,50
3099,350,9616,7,1,1,RISCO_ALTO,True,80
3100,451,9515,22,1,0,RISCO_ALTO,True,90
3101,370,8262,3,1,1,RISCO_ALTO,True,80
3102,342,1485,11,0,0,NORMAL,False,0
3103,447,4945,10,1,1,NORMAL,True,60
3104,265,8568,17,1,1,RISCO_ALTO,True,80
3105,243,5235,17,1,1,RISCO_ALTO,True,80
3106,225,4266,1,1,1,NORMAL,True,60
3107,265,8853,9,0,0,NORMAL,True,50
3108,444,3792,20,1,1,NORMAL,True,60
3109,180,3140,7,1,0,NORMAL,True,50
3110,431,5720,18,1,0,RISCO_ALTO,True,70
3111,140,3006,14,0,1,NORMAL,True,40
3112,375,719,11,1,1,NORMAL,False,30
3113,275,8771,11,0,1,NORMAL,True,60
3114,415,5716,12,0,0,NORMAL,True,50
3115,158,8648,2,1,0,RISCO_ALTO,True,70
3116,267,6609,8,1,0,RISCO_ALTO,True,70
3117,332,7188,1,1,1,RISCO_ALTO,True,80
3118,343,7429,17,1,1,RISCO_ALTO,True,80
3119,285,2455,5,0,1,NORMAL,False,10
3120,455,8630,6,1,0,RISCO_ALTO,True,70
3121,309,9929,19,1,0,RISCO_ALTO,True,70
3122,149,8079,7,0,0,NORMAL,True,50
3123,381,1544,14,0,0,NORMAL,False,0
3124,480,1884,9,1,0,NORMAL,False,20
3125,427,9060,21,0,0,NORMAL,True,50
3126,172,4766,2,1,1,NORMAL,True,60
3127,262,5700,8,0,0,NORMAL,True,50
3128,403,450,14,0,0,NORMAL,False,0
3129,148,1848,2,1,1,NORMAL,False,30
3130,208,3909,15,0,1,NORMAL,True,40
3131,107,7106,4,0,0,NORMAL,True,50
3132,147,947,2,1,1,NORMAL,False,30
3133,104,5098,5,1,1,RISCO_ALTO,True,80
3134,307,5072,17,0,0,NORMAL,True,50
3135,411,9712,18,0,1,NORMAL,True,60
3136,391,263,15,0,1,NORMAL,False,10
3137,183,95,16,1,1,NORMAL,False,30
3138,218,2956,12,0,0,NORMAL,False,0
3139,304,6212,1,0,1,NORMAL,True,60
3140,185,8954,23,0,0,RISCO_MEDIO,True,70
3141,448,9636,8,0,1,NORMAL,True,60
3142,218,5745,6,1,0,RISCO_ALTO,True,70
3143,336,2031,22,1,1,NORMAL,False,50
3144,321,868,4,1,1,NORMAL,False,30
3145,252,9251,14,1,1,RISCO_ALTO,True,80
3146,482,7940,18,0,1,NORMAL,True,60
3147,156,6317,10,1,1,RISCO_ALTO,True,80
3148,269,8141,23,1,1,RISCO_ALTO,True,100
3149,220,8616,11,1,1,RISCO_ALTO,True,80
3150,126,9048,17,1,0,RISCO_ALTO,True,70
3151,479,9040,7,1,0,RISCO_ALTO,True,70
3152,406,4545,13,0,0,NORMAL,True,30
3153,362,6460,3,0,1,NORMAL,True,60
3154,367,6642,20,1,0,RISCO_ALTO,True,70
3155,451,4274,5,0,0,NORMAL,True,30
3156,492,3815,20,0,0,NORMAL,True,30
3157,227,8468,13,1,1,RISCO_ALTO,True,80
3158,167,8329,21,1,1,RISCO_ALTO,True,80
3159,373,6374,21,1,1,RISCO_ALTO,True,80
3160,434,5824,3,0,1,NORMAL,True,60
3161,252,6366,21,0,1,NORMAL,True,60
3162,490,1869,21,1,1,NORMAL,False,30
3163,105,494,11,1,0,NORMAL,False,20
3164,122,66,2,0,0,NORMAL,False,0
3165,407,5155,10,1,0,RISCO_ALTO,True,70
3166,300,378,16,1,0,NORMAL,False,20
3167,281,5549,16,1,1,RISCO_ALTO,True,80
3168,435,1935,6,1,1,NORMAL,False,30
3169,452,3797,14,1,0,NORMAL,True,50
3170,454,180,6,1,1,NORMAL,False,30
3171,230,7911,11,1,0,RISCO_ALTO,True,70
3172,384,4164,9,1,1,NORMAL,True,60
3173,203,261,16,0,1,NORMAL,False,10
3174,318,4251,5,0,0,NORMAL,True,30
3175,153,2455,7,1,1,NORMAL,False,30
3176,153,5091,13,0,0,NORMAL,True,50
3177,403,3588,3,1,0,NORMAL,True,50
3178,283,9239,14,0,1,NORMAL,True,60
3179,115,8041,17,0,0,NORMAL,True,50
3180,489,5533,22,0,1,RISCO_MEDIO,True,80
3181,218,3844,0,1,1,NORMAL,True,60
3182,156,5101,11,0,0,NORMAL,True,50
3183,338,7765,5,1,1,RISCO_ALTO,True,80
3184,176,9914,23,0,1,RISCO_MEDIO,True,80
3185,408,9165,20,1,1,RISCO_ALTO,True,80
3186,296,8554,9,0,1,NORMAL,True,60
3187,326,4229,19,1,0,NORMAL,True,50
3188,432,6546,10,1,1,RISCO_ALTO,True,80
3189,458,6650,22,0,0,RISCO_MEDIO,True,70
3190,481,6395,16,1,1,RISCO_ALTO,True,80
3191,369,2254,21,1,0,NORMAL,False,20
3192,393,761,11,0,1,NORMAL,False,10
3193,101,1390,1,0,1,NORMAL,False,10
3194,360,394,3,1,1,NORMAL,False,30
3195,125,5109,20,0,0,NORMAL,True,50
3196,228,7178,6,1,0,RISCO_ALTO,True,70
3197,205,6758,11,0,0,NORMAL,True,50
3198,257,3535,0,1,0,NORMAL,True,50
3199,345,1763,8,1,0,NORMAL,False,20
3200,359,5812,21,0,0,NORMAL,True,50
3201,296,7719,12,1,0,RISCO_ALTO,True,70
3202,169,1282,16,1,1,NORMAL,False,30
3203,237,3530,3,1,0,NORMAL,True,50
3204,264,6373,2,1,0,RISCO_ALTO,True,70
3205,288,7275,1,0,0,NORMAL,True,50
3206,350,4567,23,0,0,RISCO_MEDIO,True,50
3207,237,3819,19,0,1,NORMAL,True,40
3208,110,8806,8,1,0,RISCO_ALTO,True,70
3209,116,3713,9,1,0,NORMAL,True,50
3210,477,6892,6,0,0,NORMAL,True,50
3211,236,696,15,0,1,NORMAL,False,10
3212,315,5536,23,1,1,RISCO_ALTO,True,100
3213,143,5924,10,1,1,RISCO_ALTO,True,80
3214,356,8267,18,1,1,RISCO_ALTO,True,80
3215,423,8207,9,1,0,RISCO_ALTO,True,70
3216,247,477,14,0,1,NORMAL,False,10
3217,460,114,18,0,0,NORMAL,False,0
3218,127,6949,9,1,1,RISCO_ALTO,True,80
3219,474,2387,9,1,0,NORMAL,False,20
3220,282,3082,0,1,1,NORMAL,True,60
3221,169,4453,2,1,0,NORMAL,True,50
3222,184,876,9,0,0,NORMAL,False,0
3223,308,1824,2,1,1,NORMAL,False,30
3224,495,9334,3,0,1,NORMAL,True,60
3225,443,625,22,0,1,NORMAL,False,30
3226,416,4020,17,0,0,NORMAL,True,30
3227,175,5040,8,1,1,RISCO_ALTO,True,80
3228,336,2300,9,0,1,NORMAL,False,10
3229,254,3602,6,0,0,NORMAL,True,30
3230,201,1452,13,0,0,NORMAL,False,0
3231,404,4932,16,1,1,NORMAL,True,60
3232,247,9056,17,1,1,RISCO_ALTO,True,80
3233,429,6252,10,0,1,NORMAL,True,60
3234,498,1641,9,1,1,NORMAL,False,30
3235,443,1715,10,1,1,NORMAL,False,30
3236,384,4419,16,1,0,NORMAL,True,50
3237,239,5394,16,0,1,NORMAL,True,60
3238,142,209,5,0,0,NORMAL,False,0
3239,204,5716,4,1,0,RISCO_ALTO,True,70
3240,302,8984,6,0,1,NORMAL,True,60
3241,489,2641,14,1,0,NORMAL,False,20
3242,139,5829,14,1,1,RISCO_ALTO,True,80
3243,448,2904,12,1,0,NORMAL,False,20
3244,154,1278,19,0,0,NORMAL,False,0
3245,330,6818,1,1,1,RISCO_ALTO,True,80
3246,415,7323,1,0,0,NORMAL,True,50
3247,227,4371,4,0,0,NORMAL,True,30
3248,400,9534,9,1,1,RISCO_ALTO,True,80
3249,158,98,5,1,0,NORMAL,False,20
3250,483,7756,13,0,1,NORMAL,True,60
3251,358,5333,3,1,0,RISCO_ALTO,True,70
3252,380,8253,18,0,0,NORMAL,True,50
3253,314,5186,9,1,0,RISCO_ALTO,True,70
3254,241,7390,3,1,1,RISCO_ALTO,True,80
3255,481,4589,0,1,1,NORMAL,True,60
3256,406,4362,23,0,0,RISCO_MEDIO,True,50
3257,370,7667,9,0,0,NORMAL,True,50
3258,450,9824,7,0,1,NORMAL,True,60
3259,389,9361,23,1,0,RISCO_ALTO,True,90
3260,195,6185,6,0,1,NORMAL,True,60
3261,440,89,8,0,1,NORMAL,False,10
3262,153,1358,7,1,0,NORMAL,False,20
3263,251,8451,11,0,1,NORMAL,True,60
3264,142,9162,16,0,0,NORMAL,True,50
3265,343,297,8,0,0,NORMAL,False,0
3266,154,107,15,0,0,NORMAL,False,0
3267,460,6224,4,0,0,NORMAL,True,50
3268,349,4218,5,0,0,NORMAL,True,30
3269,376,8328,12,0,1,NORMAL,True,60
3270,194,6158,19,0,1,NORMAL,True,60
3271,446,5664,6,1,0,RISCO_ALTO,True,70
3272,446,1682,14,1,0,NORMAL,False,20
3273,285,1572,6,0,0,NORMAL,False,0
3274,143,4811,23,0,1,RISCO_MEDIO,True,60
3275,106,6507,23,0,0,RISCO_MEDIO,True,70
3276,199,2177,9,0,1,NORMAL,False,10
3277,157,9263,4,0,1,NORMAL,True,60
3278,231,7972,12,1,1,RISCO_ALTO,True,80
3279,102,6066,16,1,1,RISCO_ALTO,True,80
3280,123,8913,19,0,0,NORMAL,True,50
3281,236,4644,12,1,0,NORMAL,True,50
3282,103,8572,7,1,0,RISCO_ALTO,True,70
3283,408,5823,20,1,1,RISCO_ALTO,True,80
3284,462,3892,10,0,0,NORMAL,True,30
3285,229,1332,1,1,0,NORMAL,False,20
3286,450,5772,15,0,0,NORMAL,True,50
3287,241,1908,12,0,0,NORMAL,False,0
3288,379,2641,19,0,1,NORMAL,False,10
3289,170,229,6,0,1,NORMAL,False,10
3290,119,8037,18,1,1,RISCO_ALTO,True,80
3291,145,9734,11,0,1,NORMAL,True,60
3292,115,976,12,1,0,NORMAL,False,20
3293,119,272,10,0,1,NORMAL,False,10
3294,404,8591,10,1,0,RISCO_ALTO,True,70
3295,486,3686,1,1,1,NORMAL,True,60
3296,450,3737,9,1,0,NORMAL,True,50
3297,355,5363,15,0,0,NORMAL,True,50
3298,431,7948,14,0,0,NORMAL,True,50
3299,105,9998,11,1,0,RISCO_ALTO,True,70
3300,444,4626,11,0,1,NORMAL,True,40
3301,298,4856,21,0,0,NORMAL,True,30
3302,273,2951,15,0,1,NORMAL,False,10
3303,387,1210,15,1,0,NORMAL,False,20
3304,111,405,5,1,0,NORMAL,False,20
3305,244,7898,8,0,0,NORMAL,True,50
3306,206,5814,15,1,0,RISCO_ALTO,True,70
3307,290,7667,16,1,1,RISCO_ALTO,True,80
3308,319,9059,4,1,0,RISCO_ALTO,True,70
3309,209,2467,5,0,0,NORMAL,False,0
3310,130,4333,20,0,1,NORMAL,True,40
3311,154,4685,6,1,1,NORMAL,True,60
3312,370,9456,17,0,0,NORMAL,True,50
3313,367,901,10,0,1,NORMAL,False,10
3314,395,1231,3,1,0,NORMAL,False,20
3315,352,6490,14,0,0,NORMAL,True,50
3316,340,9623,19,0,0,NORMAL,True,50
3317,463,7231,8,1,0,RISCO_ALTO,True,70
3318,187,1975,9,1,1,NORMAL,False,30
3319,332,1539,19,1,0,NORMAL,False,20
3320,128,3121,8,1,1,NORMAL,True,60
3321,441,91,13,1,1,NORMAL,False,30
3322,435,6638,18,1,1,RISCO_ALTO,True,80
3323,304,3806,21,0,1,NORMAL,True,40
3324,234,222,21,1,0,NORMAL,False,20
3325,498,7333,19,1,0,RISCO_ALTO,True,70
3326,113,7875,10,1,0,RISCO_ALTO,True,70
3327,133,1749,2,1,0,NORMAL,False,20
3328,262,7197,14,1,1,RISCO_ALTO,True,80
3329,128,2438,4,1,1,NORMAL,False,30
3330,106,7240,12,0,1,NORMAL,True,60
3331,287,8554,19,1,1,RISCO_ALTO,True,80
3332,162,8062,1,0,1,NORMAL,True,60
3333,166,2566,1,1,1,NORMAL,False,30
3334,414,1036,2,1,1,NORMAL,False,30
3335,357,5854,12,0,0,NORMAL,True,50
3336,391,5469,11,1,1,RISCO_ALTO,True,80
3337,366,7385,10,1,0,RISCO_ALTO,True,70
3338,362,7992,14,0,0,NORMAL,True,50
3339,242,5444,23,1,1,RISCO_ALTO,True,100
3340,346,6686,15,1,1,RISCO_ALTO,True,80
3341,136,1541,0,1,0,NORMAL,False,20
3342,463,2382,17,1,1,NORMAL,False,30
3343,342,3236,3,1,1,NORMAL,True,60
3344,226,8810,15,0,1,NORMAL,True,60
3345,368,9803,7,0,0,NORMAL,True,50
3346,422,5617,23,1,1,RISCO_ALTO,True,100
3347,372,1524,11,1,1,NORMAL,False,30
3348,326,1774,13,1,1,NORMAL,False,30
3349,140,8089,11,1,0,RISCO_ALTO,True,70
3350,181,1465,16,1,1,NORMAL,False,30
3351,250,4570,3,0,0,NORMAL,True,30
3352,203,4691,5,0,1,NORMAL,True,40
3353,366,6217,10,1,0,RISCO_ALTO,True,70
3354,441,1219,10,1,0,NORMAL,False,20
3355,123,338,7,1,0,NORMAL,False,20
3356,434,928,23,0,0,NORMAL,False,20
3357,463,8304,5,1,0,RISCO_ALTO,True,70
3358,292,9811,17,1,0,RISCO_ALTO,True,70
3359,278,2282,8,0,1,NORMAL,False,10
3360,324,9687,15,1,1,RISCO_ALTO,True,80
3361,214,2785,4,0,1,NORMAL,False,10
3362,124,7841,8,1,1,RISCO_ALTO,True,80
3363,205,6018,22,0,1,RISCO_MEDIO,True,80
3364,286,6049,10,0,0,NORMAL,True,50
3365,215,5009,23,0,0,RISCO_MEDIO,True,70
3366,262,8370,12,0,1,NORMAL,True,60
3367,484,1343,15,0,1,NORMAL,False,10
3368,171,3762,15,1,0,NORMAL,True,50
3369,388,6823,23,0,0,RISCO_MEDIO,True,70
3370,337,8836,6,1,1,RISCO_ALTO,True,80
3371,383,7937,10,1,0,RISCO_ALTO,True,70
3372,461,4992,15,1,0,NORMAL,True,50
3373,340,7831,19,1,0,RISCO_ALTO,True,70
3374,103,551,14,1,1,NORMAL,False,30
3375,126,9807,1,0,1,NORMAL,True,60
3376,170,1992,1,1,0,NORMAL,False,20
3377,347,1591,4,1,1,NORMAL,False,30
3378,259,3838,3,1,0,NORMAL,True,50
3379,242,229,15,0,1,NORMAL,False,10
3380,382,5300,1,0,1,NORMAL,True,60
3381,230,8030,23,0,1,RISCO_MEDIO,True,80
3382,180,6853,10,0,0,NORMAL,True,50
3383,423,8812,13,0,0,NORMAL,True,50
3384,144,6872,19,1,0,RISCO_ALTO,True,70
3385,474,9171,18,1,1,RISCO_ALTO,True,80
3386,131,9411,16,0,0,NORMAL,True,50
3387,380,2134,9,1,0,NORMAL,False,20
3388,110,3556,10,0,1,NORMAL,True,40
3389,274,1782,18,0,1,NORMAL,False,10
3390,492,2419,5,0,1,NORMAL,False,10
3391,400,4864,9,1,0,NORMAL,True,50
3392,161,2530,14,0,1,NORMAL,False,10
3393,448,4008,10,0,0,NORMAL,True,30
3394,370,3572,14,1,1,NORMAL,True,60
3395,171,6753,9,0,0,NORMAL,True,50
3396,244,5915,2,1,1,RISCO_ALTO,True,80
3397,220,5131,5,0,0,NORMAL,True,50
3398,161,2546,5,1,0,NORMAL,False,20
3399,484,8626,3,0,0,NORMAL,True,50
3400,477,4617,5,1,0,NORMAL,True,50
3401,157,7863,0,1,0,RISCO_ALTO,True,70
3402,207,7704,2,0,0,NORMAL,True,50
3403,347,5588,18,0,0,NORMAL,True,50
3404,119,3514,21,1,0,NORMAL,True,50
3405,292,3772,10,1,0,NORMAL,True,50
3406,224,222,20,1,0,NORMAL,False,20
3407,382,2212,1,1,1,NORMAL,False,30
3408,241,2235,5,1,0,NORMAL,False,20
3409,284,5915,7,1,1,RISCO_ALTO,True,80
3410,264,434,0,1,0,NORMAL,False,20
3411,372,4435,15,0,1,NORMAL,True,40
3412,103,7401,5,1,1,RISCO_ALTO,True,80
3413,484,7183,15,0,0,NORMAL,True,50
3414,336,8201,9,1,1,RISCO_ALTO,True,80
3415,323,2758,16,0,1,NORMAL,False,10
3416,362,9176,14,0,0,NORMAL,True,50
3417,396,77,8,0,1,NORMAL,False,10
3418,303,4361,6,1,1,NORMAL,True,60
3419,278,2113,3,0,0,NORMAL,False,0
3420,290,4019,0,1,0,NORMAL,True,50
3421,281,1116,1,0,0,NORMAL,False,0
3422,138,5807,23,0,0,RISCO_MEDIO,True,70
3423,485,9329,1,0,1,NORMAL,True,60
3424,249,1164,6,1,0,NORMAL,False,20
3425,453,1192,10,0,1,NORMAL,False,10
3426,150,1942,13,1,0,NORMAL,False,20
3427,154,882,20,0,1,NORMAL,False,10
3428,426,6061,18,1,1,RISCO_ALTO,True,80
3429,107,562,1,0,0,NORMAL,False,0
3430,160,6700,23,0,1,RISCO_MEDIO,True,80
3431,244,8719,1,1,0,RISCO_ALTO,True,70
3432,192,7864,5,1,0,RISCO_ALTO,True,70
3433,158,6555,7,1,1,RISCO_ALTO,True,80
3434,254,4131,0,1,0,NORMAL,True,50
3435,117,757,2,0,1,NORMAL,False,10
3436,410,1092,2,1,0,NORMAL,False,20
3437,280,2817,13,0,1,NORMAL,False,10
3438,320,3079,19,1,0,NORMAL,True,50
3439,127,624,22,0,0,NORMAL,False,20
3440,234,9315,10,1,0,RISCO_ALTO,True,70
3441,487,7726,14,1,1,RISCO_ALTO,True,80
3442,409,1656,1,0,0,NORMAL,False,0
3443,193,3040,15,0,1,NORMAL,True,40
3444,149,7330,0,1,0,RISCO_ALTO,True,70
3445,119,3203,10,1,0,NORMAL,True,50
3446,285,900,21,0,1,NORMAL,False,10
3447,451,7945,14,1,1,RISCO_ALTO,True,80
3448,104,3880,17,0,0,NORMAL,True,30
3449,225,8065,20,1,1,RISCO_ALTO,True,80
3450,122,6212,11,0,1,NORMAL,True,60
3451,134,4942,8,1,1,NORMAL,True,60
3452,489,5792,1,1,1,RISCO_ALTO,True,80
3453,214,5147,17,0,0,NORMAL,True,50
3454,493,6883,1,0,0,NORMAL,True,50
3455,415,8770,23,0,1,RISCO_MEDIO,True,80
3456,496,3147,2,1,0,NORMAL,True,50
3457,155,1462,13,1,0,NORMAL,False,20
3458,225,1992,17,0,0,NORMAL,False,0
3459,212,1941,10,0,0,NORMAL,False,0
3460,246,6147,13,0,0,NORMAL,True,50
3461,436,8168,2,1,1,RISCO_ALTO,True,80
3462,274,884,9,0,0,NORMAL,False,0
3463,361,3190,6,1,1,NORMAL,True,60
3464,209,6020,9,0,1,NORMAL,True,60
3465,178,4633,0,0,0,NORMAL,True,30
3466,263,4385,2,0,1,NORMAL,True,40
3467,330,4807,3,0,0,NORMAL,True,30
3468,202,7699,13,0,0,NORMAL,True,50
3469,472,2802,5,0,1,NORMAL,False,10
3470,139,3695,16,0,1,NORMAL,True,40
3471,184,7239,13,1,1,RISCO_ALTO,True,80
3472,429,1284,19,0,1,NORMAL,False,10
3473,437,9084,14,1,1,RISCO_ALTO,True,80
3474,113,9018,15,1,0,RISCO_ALTO,True,70
3475,154,1856,23,1,0,NORMAL,False,40
3476,343,8960,8,0,1,NORMAL,True,60
3477,323,3561,15,0,1,NORMAL,True,40
3478,173,5802,1,1,0,RISCO_ALTO,True,70
